year	id	site	block	maternal	matall	treat.hab	basallvs	laterallvs	totallvs	lfbiomass	lateralbr	julharv	date.harv	julfrt	date.frt	roots	shoots	siliques	drywtseed	wetwtseed	numseeds	avgseedwt	dryheight	liveheight	rtshtratio	lfct04	germ04	survcalc	surv05
2005	D8	Benson	2	NA	Int	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	D9	Benson	2	NA	Forest	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.8	0	0
2005	E1	Benson	1	NA	Forest	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0	0
2005	E10	Benson	2	NA	Sun	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	E11	Benson	2	NA	Sun	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	E12	Benson	3	NA	Forest	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.33	0	0
2005	E13	Benson	3	NA	NOSEEDS	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	E14	Benson	3	NA	Sun	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0	0
2005	E15	Benson	3	NA	Int	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	E16	Benson	3	NA	NOSEEDS	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	E17	Benson	3	NA	Int	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	E2	Benson	1	NA	Forest	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.1	0	0
2005	E3	Benson	1	NA	Int	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.1	0	0
2005	E4	Benson	1	NA	Forest	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.7	0	0
2005	E5	Benson	1	NA	Int	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.3	0	0
2005	E6	Benson	1	NA	Sun	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	E7	Benson	2	NA	Sun	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0	0
2005	E8	Benson	2	NA	Forest	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.11	0	0
2005	E9	Benson	2	NA	Int	Int	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	A1	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.2	0	0
2005	A10	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.2	0	0
2005	A11	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.56	0	0
2005	A12	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	A13	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.3	0	0
2005	A14	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.1	0	0
2005	A15	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	A16	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.1	0	0
2005	A17	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.6	0	0
2005	A2	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.9	0	0
2005	A3	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.8	0	0
2005	A4	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.5	0	0
2005	A5	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.5	0	0
2005	A6	Benson	1	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.3	0	0
2005	A7	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.14	0	0
2005	A8	Benson	2	Forest	Forest	Sun	4	0	4	0.015	0	185	7/4/2005	181	6/30/2005	0.043	0.085	0.014	0.0044	NA	5	0.0009	0.358	NA	0.5059	2	0.67	3.953488372	1
2005	A9	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	B1	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0	0
2005	B10	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	1	0	0
2005	B11	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	B12	Benson	2	Int	Int	Sun	8	0	8	0.068	0	200	7/19/2005	191	7/10/2005	0.114	0.555	0.254	NA	0.033	10	0.0033	0.858	0.89	0.2054	2	0.4	9.736842124	1
2005	B13	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.29	0	0
2005	B14	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.4	0	0
2005	B15	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.5	0	0
2005	B16	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0	0
2005	B17	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.5	0	0
2005	B2	Benson	1	Int	Int	Sun	3	0	3	0.008	0	200	7/19/2005	200	7/19/2005	0.014	0.055	0.021	NA	0.0123	8	0.0015	0.26	0.26	0.2545	2	0.57	7.857142843	1
2005	B3	Benson	1	Sun	Sun	Sun	6	0	6	0.0363	0	191	7/10/2005	185	7/4/2005	0.108	0.645	0.344	0.0166	NA	10	0.0017	1.036	NA	0.1674	3	0.9	17.91666672	1
2005	B4	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.56	0	0
2005	B5	Benson	1	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.9	0	0
2005	B6	Benson	1	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	B7	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.38	0	0
2005	B8	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.7	0	0
2005	B9	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.6	0	0
2005	C1	Benson	1	Sun	Sun	Sun	9	0	9	0.0879	0	198	7/17/2005	198	7/17/2005	0.027	0.13	0.043	NA	0.0149	10	0.0015	0.452	0.43	0.2077	3	0.8	14.44444442	1
2005	C10	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.1	0	0
2005	C11	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.63	0	0
2005	C12	Benson	2	Int	Int	Sun	NA	NA	NA	NA	NA	178	6/27/2005	178	6/27/2005	0.102	0.403	0.168	0.0103	NA	10	0.001	0.686	NA	0.2531	2	0.3	7.901960783	1
2005	C13	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	C14	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	C15	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	C16	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.71	0	0
2005	C17	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.9	0	0
2005	C2	Benson	1	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0	0
2005	C3	Benson	1	Sun	Sun	Sun	5	0	5	0.0244	0	187	7/6/2005	185	7/4/2005	0.038	0.154	0.058	0.0116	NA	10	0.0012	0.442	NA	0.2468	3	0.4	12.15789472	1
2005	C4	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1	0	0
2005	C5	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.3	0	0
2005	C6	Benson	1	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	C7	Benson	2	Int	Int	Sun	NA	NA	NA	NA	NA	178	6/27/2005	178	6/27/2005	0.257	0.95	0.12	0.0109	NA	10	0.0011	0.92	NA	0.2705	3	0.2	11.08949415	1
2005	C8	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0
2005	C9	Benson	2	Int	Int	Sun	15	4	19	0.4479	3	193	7/12/2005	181	6/30/2005	0.665	0.409	1.654	0.0146	NA	10	0.0015	1.11	NA	1.6259	2	1	1.230075188	1
2005	D1	Benson	1	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	D10	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	D11	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	D12	Benson	2	Sun	Sun	Sun	5	0	5	0.0244	0	193	7/12/2005	191	7/10/2005	0.034	0.108	0.067	0.0132	NA	10	0.0013	0.422	NA	0.3148	4	0.6	12.70588235	1
2005	D13	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.3	0	0
2005	D14	Benson	2	Sun	Sun	Sun	6	0	6	0.0363	0	187	7/6/2005	185	7/4/2005	0.116	0.526	0.302	0.0215	NA	10	0.0021	0.746	NA	0.2205	4	0.5	18.13793107	1
2005	D15	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0	0
2005	D16	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.88	0	0
2005	D17	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.6	0	0
2005	D2	Benson	1	Int	Int	Sun	NA	NA	NA	NA	NA	178	6/27/2005	178	6/27/2005	0.049	0.225	0.115	0.0098	NA	10	0.001	0.532	NA	0.2178	2	0.5	9.18367346	1
2005	D3	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.5	0	0
2005	D4	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.6	0	0
2005	D5	Benson	1	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0	0
2005	D6	Benson	1	Sun	Sun	Sun	6	0	6	0.0363	0	185	7/4/2005	185	7/4/2005	0.141	0.478	0.321	0.0183	NA	10	0.0018	0.71	NA	0.295	4	0.2	13.56028371	1
2005	D7	Benson	2	Forest	Forest	Sun	NA	NA	NA	NA	NA	178	6/27/2005	178	6/27/2005	0.21	0.257	0.075	0.0092	NA	10	0.0009	0.588	NA	0.8171	2	1	2.447619046	1
2005	D8	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.2	0	0
2005	D9	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0	0
2005	E1	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.86	0	0
2005	E10	Benson	2	Sun	Sun	Sun	7	0	7	0.0508	2	185	7/4/2005	181	6/30/2005	0.328	1.465	0.805	NA	0.0164	10	0.0016	1.064	NA	0.2239	3	0.7	13.39939024	1
2005	E11	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.4	0	0
2005	E12	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	0	0
2005	E13	Benson	2	NA	NOSEEDS	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	E14	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.9	0	0
2005	E15	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0	0
2005	E16	Benson	2	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.9	0	0
2005	E17	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.2	0	0
2005	E2	Benson	1	NA	Int	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	0	0
2005	E3	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.5	0	0
2005	E4	Benson	1	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.14	0	0
2005	E5	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0	0
2005	E6	Benson	1	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.6	0	0
2005	E7	Benson	2	NA	Forest	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.67	0	0
2005	E8	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.7	0	0
2005	E9	Benson	2	NA	Sun	Sun	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.5	0	0
2005	A1	Highway	1	NA	Forest	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	A10	Highway	2	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.5	0	0
2005	A11	Highway	2	Forest	Forest	Forest	NA	NA	NA	NA	NA	168	6/17/2005	NA	NA	0.022	0.022	NA	NA	NA	NA	NA	0.214	NA	1	4	0.8	4	1
2005	A12	Highway	2	Sun	Sun	Forest	6	0	6	0.0363	NA	179	6/28/2005	179	6/28/2005	0.045	0.01	0.026	0.0134	NA	10	0.0013	0.36	NA	4.5	4	0.6	0.888888889	1
2005	A13	Highway	2	Int	Int	Forest	4	0	4	0.015	NA	176	6/25/2005	NA	NA	0.01	0.013	NA	NA	NA	NA	NA	0.158	NA	0.7692	4	0.9	5.200000002	1
2005	A14	Highway	2	NA	NOSEEDS	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	A15	Highway	2	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.8	0	0
2005	A16	Highway	2	Forest	Forest	Forest	4	0	4	0.015	NA	186	7/5/2005	186	7/5/2005	0.004	0.037	0.007	NA	0.0058	2	0.0029	0.264	0.28	0.1081	4	0.9	37.00000004	1
2005	A17	Highway	2	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.3	0	0
2005	A2	Highway	1	Int	Int	Forest	5	0	5	0.0244	NA	189	7/8/2005	189	7/8/2005	0.017	0.016	0.015	NA	0.0113	7	0.0016	0.239	0.24	1.0625	4	0.6	3.764705882	1
2005	A3	Highway	1	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.9	0	0
2005	A4	Highway	1	Sun	Sun	Forest	8	0	8	0.068	NA	185	7/4/2005	185	7/4/2005	0.043	0.074	0.036	NA	0.0154	5	0.0031	0.354	0.36	0.5811	3	1	5.162790698	1
2005	A5	Highway	1	Int	Int	Forest	6	0	6	0.0363	NA	189	7/8/2005	189	7/8/2005	0.011	0.032	0.012	NA	0.0103	4	0.0026	0.28	0.29	0.3438	3	0.9	8.727272727	1
2005	A6	Highway	1	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	1	0	0
2005	A7	Highway	1	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	0	0
2005	A8	Highway	1	NA	NOSEEDS	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	A9	Highway	1	Sun	Sun	Forest	6	0	6	0.0363	NA	195	7/14/2005	195	7/14/2005	0.013	0.054	0.013	NA	0.0028	1	0.0028	0.286	0.29	0.2407	4	1	16.6153846	1
2005	B1	Highway	1	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0.9	0	0
2005	B10	Highway	2	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.4	0	0
2005	B11	Highway	2	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	B12	Highway	2	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0	0
2005	B13	Highway	2	Forest	Forest	Forest	5	0	5	0.0244	NA	178	6/27/2005	178	6/27/2005	0.015	0.025	0.013	NA	0.0104	10	0.001	0.239	0.21	0.6	3	NA	5	1
2005	B14	Highway	2	NA	NOSEEDS	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	B15	Highway	2	Sun	Sun	Forest	10	0	10	0.1106	NA	179	6/28/2005	179	6/28/2005	0.058	0.085	0.177	NA	0.0252	10	0.0025	0.524	NA	0.6824	4	0.3	5.862068967	1
2005	B16	Highway	2	Forest	Forest	Forest	9	0	9	0.0879	NA	176	6/25/2005	176	6/25/2005	0.065	0.06	0.123	NA	0.0221	10	0.0022	0.462	0.49	1.0833	3	0.67	2.76923077	1
2005	B17	Highway	2	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.6	0	0
2005	B2	Highway	1	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	0.63	0	0
2005	B3	Highway	1	Sun	Sun	Forest	10	0	10	0.1106	NA	181	6/30/2005	181	6/30/2005	0.065	0.17	0.071	NA	0.0204	10	0.002	0.486	NA	0.3824	4	1	10.46153847	1
2005	B4	Highway	1	Forest	Forest	Forest	12	0	12	0.1645	NA	180	6/29/2005	180	6/29/2005	0.124	0.261	0.128	NA	0.0283	10	0.0028	0.6	0.62	0.4751	4	0.5	8.419354847	1
2005	B5	Highway	1	NA	Forest	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1	0	0
2005	B6	Highway	1	Forest	Forest	Forest	8	0	8	0.068	NA	183	7/2/2005	183	7/2/2005	0.048	0.087	0.026	NA	0.0204	10	0.002	0.372	0.39	0.5517	3	1	5.437499999	1
2005	B7	Highway	1	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.86	0	0
2005	B8	Highway	1	NA	NOSEEDS	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	B9	Highway	1	NA	NOSEEDS	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	C1	Highway	1	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	0.9	0	0
2005	C10	Highway	2	Int	Int	Forest	10	0	10	0.1106	NA	176	6/25/2005	176	6/25/2005	0.064	0.198	0.084	NA	0.0267	10	0.0027	0.494	0.52	0.3232	4	0.6	12.37500001	1
2005	C11	Highway	2	NA	Sun	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	0.8	0	0
2005	C12	Highway	2	NA	NOSEEDS	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0
2005	C13	Highway	2	Sun	Sun	Forest	8	0	8	0.068	NA	175	6/24/2005	175	6/24/2005	0.031	0.069	0.042	NA	0.0248	10	0.0025	0.356	0.39	0.4493	4	0.5	8.903225813	1
2005	C14	Highway	2	Sun	Sun	Forest	8	0	8	0.068	NA	176	6/25/2005	176	6/25/2005	0.02	0.065	0.03	NA	0.0228	10	0.0023	0.322	0.31	0.3077	3	0.5	9.74999999	1
2005	C15	Highway	2	NA	Int	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	0.67	0	0
2005	C16	Highway	2	NA	Forest	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
2005	C17	Highway	2	NA	Forest	Forest	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0
